Группа и строка из 646 приказа;Тип продукции;ID типа продукции;Продукция;ТН ВЭД Продукции;Guid продукции;Вид продукции;ТН ВЭД Вида продукции;Guid вида продукции
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;креветки в чесночном соусе;1605;d25ed562-f9a7-6c46-c928-3a0e5217da8f
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;мясо краба натуральное в собственном соку;1605;d2ec2e41-3150-9a87-7db7-393fa8ea95a3
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;мидии консервированные;1605;888258e4-9982-1809-3591-9bb47a2b5c5f
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;пельмени из кальмара мороженые;1605;7be21c3c-a8d6-e34e-9c64-d21bee578c72
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;кальмар сушеный филе с перцем;1605;63adccd4-e0af-84a4-6952-0be8ce183f3e
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;салат из морепродуктов;1605;ffb503e1-71ea-697d-5925-ef5cdf21e6f1
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;кольца кальмара резаные копченые;1605;023636b5-4b45-312c-759d-2093c52cd5b5
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;кальмар в собственном соку;1605;cde97053-85a5-6ff3-b83c-fb9a3b797ca2
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;креветка в тесте фило мороженая;1605;59c3cc11-4cf4-7627-2155-e8d22d795f0a
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;устрицы в масле;1605;38aca0a1-2c81-e82d-b698-818e0847eaab
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;кальмар тихоокеанский натуральный консервированный;1605;fb7b3f64-9c99-b019-b3d4-c196720e68d4
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;кальмар натуральный (рулет);1605;205defe5-3805-9cd2-2ef3-ea0a3d01c0e4
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;скампии в/м;1605;b51ff4fb-0b01-5cf6-d27b-8cfe08d2c314
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;Консервированный тунец в родниковой воде;1605;ad7adc4c-bc6d-343a-056e-7b44502a5f5e
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;мидии в пакушках в/м;1605;c4774b6f-5585-be68-55ab-0e1e95d68f99
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;Осьминог в мороском соусе;1605;da28d5f6-d8c0-6917-7b29-b881b748d59f
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;КРИСПИ ПРАУН;1605;2dcaa1eb-784d-b720-610d-7a00211b99aa
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;нежные кольца кальмара в тесте;1605;564b6b77-09d1-39ed-630a-b8821487c168
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;филе кальмара с перцем;1605;b9c57bc5-a182-bcfb-48da-c980dd6d516a
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;щупальца кальмара в/м;1605;96f8c11d-8d00-4a88-e262-a9c03b0caf28
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;мидии консервированные, в банках;1605;815179ef-d128-ae86-8528-1078592d6951
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;осьминог копченый по-японски;1605;6c196d85-4553-66fe-02b6-9a2503d51b93
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;спизула варено-мороженая;1605;b942b0c2-675a-58c8-92fc-c15a604b1c23
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;кальмар тихоокеанский тушка без кожицы (рулет);1605;8d409a25-d5f0-0235-6127-7ea2008a1bfe
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;кальмар ароматный с перцем;1605;9bace7e9-dcf8-2016-2296-6056d711423e
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;кальмар солено-сушеный подкопченный;1605;59993f41-0844-829f-a1f2-9f00d07190d0
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;раки без панциря в/м;1605;85b7d0c5-e704-b32e-1c34-324974164886
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;мясо мидий мороженое;1605;ec83af42-ea13-78a4-3666-b500ab92fb4b
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;кукумария мороженая в соусе;1605;e54b9454-2af0-4c92-887c-987e614e0ebb
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;креветка в собственном соку;1605;dbdd36a1-0be6-cb20-dd07-66f00b0b5657
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;осьминог в/м;1605;4e8ab180-15a4-2d3d-b48b-097b4c7b4f38
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;кальмар с луком;1605;96f570b1-1801-8000-9236-2a3bd6cf9023
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;салат из медузы маринованный мороженый;1605;0febb63a-98fa-eb70-55f6-5856141aa58d
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;раки в панцире в/м;1605;a4d5eb7b-f045-5171-0a32-936163906494
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;стрелки кальмара сушеные с перцем;1605;a51849d9-8e97-4ba0-ba7f-09e4be2a5b65
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;креветка королевская солено-сушеная;1605;04f20c5e-d582-2814-1f7b-22f899d7a733
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;кальмар шинкованный с перцем;1605;2022e9aa-8d86-fcca-93b2-04e29663b742
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;кольца кальмара в кляре с/м;1605;dde94112-12d3-5076-6c16-6f67e0e57009
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;креветка в/м;1605;04afde0c-7dc5-0eea-c4fa-74422898e0cc
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;щупальца осьминога в/м;1605;04bb23f1-399f-2661-9f32-ee55a25b15e2
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;кальмар натуральный;1605;a3a7566b-6075-411a-194d-3d5f35143271
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;креветка тигровая варено-мороженая очищенная с хвостиком;1605;b6c6723a-e553-c975-e28c-28b733cdfff2
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;креветка мороженая;1605;77476e5c-43d6-5770-6a9c-411e5c93437f
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;гребешок натуральный с мантией;1605;bf843c51-73dc-fc49-21d8-8c0fb53dfd5c
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;Филе кальмара сушеное с перцем;1605;199b3294-359f-81f4-be9a-a0d12fb843e0
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;мясо мидий в/м;1605;436df2ac-2f2a-5a56-3481-bb94ce5b1f24
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;щупальца кальмара ломтики солено-сушеные;1605;17ef6043-911e-4aec-ae99-2288866d755f
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;щупальца кальмара солено-сушеные с перцем ломтики;1605;bdccb755-1a87-4e43-8add-4ee11aad3b51
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;осьминог варено-мороженые с овощами;1605;5342f202-d07b-a021-0603-91d8442f856e
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;кальмар солено-сушеный с перцем щупалька кусочками;1605;5bf69ec2-43a3-fb40-1dec-0623903ff61a
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;осьминог солено-сушеный шинкованный с перцем;1605;e3d8aa3e-e86b-e3f4-f316-b19bdac7506e
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;креветка очищенная с хвостом;1605;1169dec9-abe9-b241-fa37-0e510eab1521
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;кальмар солено-сушеный с перцем (хоттейс);1605;17e2849a-380d-ae5e-7074-5dd1d80416c1
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;"кальмар шинкованный с перцем ""Паутинка с перцем"", солёно-сушёный";1605;47654ba6-bb46-eb36-f4ec-6cd0d2caeb65
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;шарик крутон с креветкой обжаренный;1605;f54a823b-e4f8-88e7-40b8-80e8d0be27e6
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;кольца кальмара копченые с перцем;1605;2a2c96d5-7bed-0178-bf17-fd2616f46248
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;гребешок натуральный с мантией в масле;1605;40597f2d-5e22-fa19-e95c-de7b04e12a78
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;СОТОНГ КЕЙК;1605;c8e34740-3906-104c-46a4-101f1b825e9b
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;"консервы ""кальмар натуральный""";1605;a11dbd5c-a0be-997f-2b84-1aadc2d69b66
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;щупальца кальмара шинкованные солено-сушеные с перцем;1605;2a5aa68e-7e22-e8a5-52c7-da1d22681967
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;мидии натуральные;1605;0d6651f6-3cf0-896c-c34a-d5dc9c55b4c3
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;морской коктейль в кляре;1605;277e3356-af11-2ee0-4e69-80cafa4ef625
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;кольца кальмара с перцем копченые;1605;aa63921c-753d-a0a6-ceb9-d3f90750ed3d
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;кальмар в соевом соусе;1605;52e37213-3905-212f-cdcc-8364e2b55abd
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;кальмар солено-сушеный со специями;1605;807585c9-ac4b-454b-b666-edd3a289b06e
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;кольца кальмара в панировке;1605;27728aea-cb2b-6667-f4c8-ee57e6d9188a
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;ракушки в масле;1605;95e7f9c2-bbfc-0cea-596b-72bcee86e811
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;осьминог сушеный с перцем;1605;e60c1849-232d-2aab-5f76-74fe813f0afc
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;креветка очищенная с хвостовым плавником с/м;1605;e713aec3-e34a-7c03-dea9-d67cae2d4d4e
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;готовое мясо лобстеров охлажденное;1605;ad1f7949-4643-44d9-83aa-9378c613b373
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;кальмар в растительном масле;1605;75f7b7a5-380d-2146-ad2f-b46300381df8
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;щупальца кальмара с кунжутом;1605;d9ddb740-e3ff-4d62-aaa4-9c16885b8f20
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;кальмар копченый пятачки;1605;060f0c76-1aa6-b23f-c36d-8a44a6691514
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;мидии в рассоле;1605;5e8b6142-9acc-4368-3722-47446bd2bec8
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;каракатица в/м;1605;8c9aebf8-79f6-331d-3525-2cc59ce64390
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;части гигантского кальмара в/м;1605;4a9f017c-562e-7c0c-1901-80f32a024a3b
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;паста из мяса краба;1605;9ad82304-15eb-4b93-9999-a9b4da043e44
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;Мясо кальмара со вкусом краба;1605;6710d578-93fb-461a-a65e-db80f47ddc95
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;мидии готовые;1605;83aad53d-35f5-d7e4-bca2-ed46a454e441
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;филе кальмара натуральное;1605;24cb590b-50f6-5efb-acce-8a3f5da9f89b
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;мидии подкопченые в масле;1605;c1e5b035-1a28-2bd5-4a3c-1bb5a3f5d061
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;осьминог копченый кусочками;1605;f33128cf-fba0-accf-76d5-5deb47b97a3b
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;креветка королевская;1605;77abe513-d454-09ed-b047-17b4505143b9
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;палочки кальмара с перцем по-шанхайски;1605;6b49ffcd-5ce7-4c57-895e-4639b83ab0b7
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;мидии в створках  мороженые в томатном соусе;1605;b79fb4ba-c82c-ddea-37c6-978aff3d5470
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;щупальца кальмара копченые;1605;54d2649b-41b9-d918-d379-87df89503682
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;улитки готовые замороженные и консервированные;1605;c00c0471-88a0-5353-70cd-43b0d3fb90ec
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;шашлычок из красных ракушек в соевом соусе;1605;03b86cb5-9b1c-b46d-8136-7509ab3625b2
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;кальмар копченый кольцами;1605;e0b34d5d-8e25-1f7a-1936-9529293e643e
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;гребешок морской солено сушеный;1605;708ca073-09b7-9382-1aff-a96c43f9853f
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;гребешок морской солено-сушеный;1605;708ca073-09b7-9382-1aff-a96c43f9853f
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;филе и кольца кальмара с/м;1605;14af7d1e-f54d-f42f-e2c3-86c2288a1fee
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;щупальца кальмара шинкованные копченые;1605;2503df23-77d0-eb89-7fb9-6aa178af69b6
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;краб (секции) в/м;1605;94bc666a-8191-7073-0b6b-f5356d609e66
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;пластинки кальмара сушеные;1605;c0772039-800b-c940-395b-a5b4e95fd383
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;осьминог сушеный шупальца, тушка;1605;6c6ee104-a0a8-ea32-62db-bc26b1a89b87
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;морской коктейль в кляре в/м;1605;84965357-9b21-d735-f1ad-11f8c31d5aaa
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;кальмар сушеный полоски;1605;02d3a2a3-d921-0f2c-cd43-f2a7853d4660
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;креветка очищенная с хвостом в/м;1605;ee66529f-b437-3807-1a38-6b03179e0664
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;подкопченный (копченый) кальмар;1605;9f0ae9f9-8e55-1816-089b-932d6f40fb17
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;мясо мидий голубых готовое;1605;619814d6-1eda-dd7b-9920-835eb037742e
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;кальмар с перцем сушеный;1605;30bcd0e8-6d7b-fd0b-e15e-4762fb90d92d
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;шупальца кальмара сушеные с перцем;1605;0cecd737-e6c9-c38b-79ac-9b3b2c1b79c9
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;кальмар королевский копчёный (тушка);1605;508a4ccb-2ad6-648d-385f-b254fa108ff5
